,AST,BLK,BLKA,CFID,CFPARAMS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ID,TEAM_NAME,TOV,W,W_PCT,YEAR
20,20.0,5.9,4.7,10.0,Oklahoma City Thunder,31.8,15.0,5.1,0.34,80.8,37.4,0.462,27.0,21.7,0.805,82.0,32.0,48.3,11.7,21.3,21.4,3.5,101.5,43.5,8.0,1610612760.0,Oklahoma City Thunder,15.0,50.0,0.61,2010.0
20,20.4,5.9,4.3,10.0,Oklahoma City Thunder,31.8,17.1,5.9,0.347,80.6,37.4,0.464,29.3,24.1,0.823,82.0,27.0,48.8,11.0,22.4,21.5,3.8,104.8,42.8,8.0,1610612760.0,Oklahoma City Thunder,14.1,55.0,0.671,2011.0
20,18.5,8.2,4.9,10.0,Oklahoma City Thunder,32.7,20.0,7.2,0.358,79.2,37.3,0.471,26.4,21.3,0.806,66.0,19.0,48.5,11.0,20.5,20.0,6.1,103.1,43.7,7.5,1610612760.0,Oklahoma City Thunder,16.3,47.0,0.712,2012.0
20,21.4,7.6,3.9,10.0,Oklahoma City Thunder,33.2,19.4,7.3,0.377,79.3,38.1,0.481,26.8,22.2,0.828,82.0,22.0,48.4,10.4,20.2,20.7,9.2,105.7,43.6,8.3,1610612760.0,Oklahoma City Thunder,15.3,60.0,0.732,2013.0
20,21.9,6.1,3.6,10.0,Oklahoma City Thunder,33.9,22.4,8.1,0.361,82.7,39.0,0.471,25.0,20.2,0.806,82.0,23.0,48.3,10.8,22.7,20.4,6.3,106.2,44.7,8.3,1610612760.0,Oklahoma City Thunder,15.3,59.0,0.72,2014.0
20,20.5,5.5,4.6,10.0,Oklahoma City Thunder,34.7,22.7,7.7,0.339,86.8,38.8,0.447,24.6,18.6,0.754,82.0,37.0,48.4,12.8,22.3,20.4,2.2,104.0,47.5,7.3,1610612760.0,Oklahoma City Thunder,14.7,45.0,0.549,2015.0
20,23.0,5.9,4.5,10.0,Oklahoma City Thunder,35.6,23.7,8.3,0.349,86.4,41.1,0.476,25.2,19.7,0.782,82.0,27.0,48.4,13.1,20.6,20.2,7.3,110.2,48.6,7.4,1610612760.0,Oklahoma City Thunder,15.9,55.0,0.671,2016.0
18,20.6,4.4,5.1,10.0,Orlando Magic,27.1,20.3,6.9,0.341,79.2,34.6,0.437,24.1,18.0,0.746,82.0,37.0,49.9,13.1,19.1,0.1,-0.4,94.1,40.1,8.5,1610612753.0,Orlando Magic,15.2,45.0,0.549,1997.0
18,20.7,5.4,4.7,10.0,Orlando Magic,26.9,11.1,3.6,0.323,78.7,33.8,0.429,26.1,18.9,0.726,82.0,41.0,48.4,14.4,19.7,0.2,-1.1,90.1,41.2,7.9,1610612753.0,Orlando Magic,15.3,41.0,0.5,1998.0
18,21.3,4.3,4.8,10.0,Orlando Magic,28.9,13.5,4.5,0.33,78.9,33.7,0.428,25.0,17.5,0.7,50.0,17.0,48.2,13.8,18.7,0.1,2.6,89.5,42.7,9.9,1610612753.0,Orlando Magic,16.4,33.0,0.66,1999.0
18,20.8,5.7,5.8,10.0,Orlando Magic,31.0,10.6,3.6,0.338,85.5,38.6,0.452,26.1,19.2,0.735,82.0,41.0,48.2,14.0,24.0,2.8,0.7,100.1,44.9,9.1,1610612753.0,Orlando Magic,17.6,41.0,0.5,2000.0
18,22.0,5.9,5.4,10.0,Orlando Magic,29.9,16.4,6.0,0.364,83.8,36.7,0.438,25.2,18.0,0.714,82.0,39.0,48.7,13.0,25.3,0.0,1.0,97.5,42.9,8.2,1610612753.0,Orlando Magic,15.2,43.0,0.524,2001.0
19,22.0,4.7,4.7,10.0,Orlando Magic,29.7,20.2,7.6,0.373,84.0,37.6,0.448,23.4,17.6,0.754,82.0,38.0,48.4,11.5,20.7,0.1,1.6,100.5,41.2,8.1,1610612753.0,Orlando Magic,13.6,44.0,0.537,2002.0
19,20.4,3.7,5.0,10.0,Orlando Magic,29.2,19.4,6.9,0.357,82.5,35.9,0.436,25.4,19.7,0.777,82.0,40.0,48.3,11.7,23.0,0.1,0.1,98.5,40.9,8.5,1610612753.0,Orlando Magic,14.4,42.0,0.512,2003.0
19,19.3,3.8,5.5,10.0,Orlando Magic,28.7,15.2,5.2,0.344,82.5,35.4,0.429,24.4,18.0,0.737,82.0,61.0,48.4,12.2,21.3,0.0,-7.0,94.0,40.9,6.7,1610612753.0,Orlando Magic,13.7,21.0,0.256,2004.0
20,19.3,5.4,4.3,10.0,Orlando Magic,31.0,11.2,3.9,0.349,81.5,37.0,0.454,28.5,21.6,0.759,82.0,46.0,48.1,12.7,23.6,0.0,-2.2,99.5,43.7,7.7,1610612753.0,Orlando Magic,16.1,36.0,0.439,2005.0
20,18.2,4.4,4.7,10.0,Orlando Magic,29.3,9.7,3.6,0.376,75.2,35.5,0.472,27.8,20.3,0.73,82.0,46.0,48.5,10.9,23.3,23.2,-1.1,94.9,40.2,6.5,1610612753.0,Orlando Magic,15.1,36.0,0.439,2006.0
20,18.6,5.1,4.6,10.0,Orlando Magic,29.5,11.7,4.2,0.356,74.3,35.1,0.472,29.2,20.5,0.702,82.0,42.0,48.2,11.2,23.2,23.4,0.8,94.8,40.7,6.9,1610612753.0,Orlando Magic,17.0,40.0,0.488,2007.0
20,20.8,4.1,4.2,10.0,Orlando Magic,32.6,25.3,9.8,0.386,78.6,37.3,0.474,27.9,20.1,0.721,82.0,30.0,48.2,9.4,20.6,23.1,5.5,104.5,42.0,6.3,1610612753.0,Orlando Magic,14.3,52.0,0.634,2008.0
21,19.4,5.4,3.8,10.0,Orlando Magic,33.3,26.2,10.0,0.381,78.2,35.7,0.457,27.5,19.6,0.715,82.0,23.0,48.1,10.0,20.3,22.4,6.7,101.0,43.3,7.0,1610612753.0,Orlando Magic,13.9,59.0,0.72,2009.0
21,19.7,5.6,3.5,10.0,Orlando Magic,33.4,27.3,10.3,0.375,78.0,36.6,0.47,26.5,19.2,0.724,82.0,23.0,48.1,9.9,19.9,22.2,7.5,102.8,43.2,6.2,1610612753.0,Orlando Magic,14.1,59.0,0.72,2010.0
21,20.0,4.7,3.8,10.0,Orlando Magic,32.7,25.6,9.4,0.366,78.2,36.0,0.461,25.6,17.7,0.692,82.0,30.0,48.4,10.5,20.0,21.8,5.5,99.2,43.2,6.7,1610612753.0,Orlando Magic,14.9,52.0,0.634,2011.0
21,20.0,4.2,4.1,10.0,Orlando Magic,31.2,27.0,10.2,0.375,78.2,34.5,0.441,22.8,15.1,0.66,66.0,29.0,48.4,11.2,17.7,19.8,0.8,94.2,42.5,6.8,1610612753.0,Orlando Magic,14.9,37.0,0.561,2012.0
21,22.8,4.4,5.2,10.0,Orlando Magic,31.9,18.7,6.2,0.329,84.2,37.7,0.448,16.6,12.5,0.755,82.0,62.0,48.2,10.9,19.4,16.5,-7.0,94.1,42.7,6.4,1610612753.0,Orlando Magic,14.5,20.0,0.244,2013.0
21,21.0,4.3,5.4,10.0,Orlando Magic,32.4,19.5,6.9,0.353,82.7,36.9,0.445,20.9,15.9,0.763,82.0,59.0,48.7,9.7,20.5,18.3,-5.4,96.5,42.0,7.7,1610612753.0,Orlando Magic,14.9,23.0,0.28,2014.0
21,20.6,3.8,5.4,10.0,Orlando Magic,31.8,19.5,6.8,0.347,82.8,37.5,0.453,19.1,13.9,0.729,82.0,57.0,48.2,10.0,20.9,17.9,-5.7,95.7,41.8,7.9,1610612753.0,Orlando Magic,14.9,25.0,0.305,2015.0
21,23.6,5.1,5.5,10.0,Orlando Magic,33.0,22.2,7.8,0.35,86.8,39.5,0.455,20.1,15.2,0.757,82.0,47.0,48.5,10.3,20.7,18.3,-1.6,102.1,43.3,8.2,1610612753.0,Orlando Magic,14.1,35.0,0.427,2016.0
19,20.7,4.8,6.0,10.0,Philadelphia 76ers,28.7,16.5,5.3,0.319,83.5,36.6,0.438,29.9,21.7,0.725,82.0,60.0,49.7,15.5,19.9,0.1,-6.5,100.2,44.2,8.3,1610612755.0,Philadelphia 76ers,17.5,22.0,0.268,1997.0
19,21.1,6.0,6.2,10.0,Philadelphia 76ers,28.0,9.9,3.0,0.3,78.1,34.6,0.443,28.7,21.1,0.737,82.0,51.0,48.2,13.7,22.9,0.1,-2.4,93.3,41.7,8.9,1610612755.0,Philadelphia 76ers,16.5,31.0,0.378,1998.0
19,18.7,5.4,5.3,10.0,Philadelphia 76ers,28.6,7.4,2.0,0.264,77.7,33.1,0.426,29.7,21.5,0.722,50.0,22.0,48.6,14.6,23.0,0.1,2.1,89.7,43.1,10.8,1610612755.0,Philadelphia 76ers,16.4,28.0,0.56,1999.0
19,22.2,4.7,6.5,10.0,Philadelphia 76ers,30.1,7.8,2.5,0.323,82.6,36.5,0.442,27.1,19.2,0.708,82.0,33.0,48.4,14.0,23.6,2.5,1.3,94.8,44.1,9.6,1610612755.0,Philadelphia 76ers,15.7,49.0,0.598,2000.0
19,20.6,5.0,5.6,10.0,Philadelphia 76ers,31.7,9.8,3.2,0.326,79.1,35.4,0.447,27.8,20.7,0.745,82.0,26.0,48.4,13.1,20.4,0.0,4.3,94.7,44.8,8.4,1610612755.0,Philadelphia 76ers,15.8,56.0,0.683,2001.0
20,20.0,4.4,5.6,10.0,Philadelphia 76ers,30.9,8.7,2.6,0.299,78.5,34.2,0.436,25.7,20.0,0.779,82.0,39.0,48.1,13.3,20.0,0.2,1.6,91.0,44.2,8.6,1610612755.0,Philadelphia 76ers,15.3,43.0,0.524,2002.0
20,21.6,3.5,6.4,10.0,Philadelphia 76ers,29.5,9.6,3.0,0.311,81.0,36.3,0.448,27.5,21.3,0.775,82.0,34.0,48.4,12.7,22.0,0.1,2.3,96.8,42.2,10.3,1610612755.0,Philadelphia 76ers,14.8,48.0,0.585,2003.0
20,20.0,4.4,5.6,10.0,Philadelphia 76ers,29.4,12.1,4.1,0.342,76.3,32.7,0.428,24.5,18.4,0.753,82.0,49.0,48.4,11.5,20.7,0.0,-2.5,88.0,40.8,8.0,1610612755.0,Philadelphia 76ers,15.9,33.0,0.402,2004.0
21,20.9,3.9,4.7,10.0,Philadelphia 76ers,30.9,17.7,6.2,0.348,82.1,35.9,0.437,26.8,21.1,0.789,82.0,39.0,48.4,11.1,22.9,0.0,-0.7,99.1,42.0,9.2,1610612755.0,Philadelphia 76ers,15.5,43.0,0.524,2005.0
21,20.2,4.9,4.7,10.0,Philadelphia 76ers,29.6,12.6,4.6,0.364,79.8,36.6,0.458,28.4,21.6,0.76,82.0,44.0,48.5,10.6,20.9,23.1,-2.0,99.4,40.2,7.9,1610612755.0,Philadelphia 76ers,14.1,38.0,0.463,2006.0
21,20.4,4.8,3.9,10.0,Philadelphia 76ers,28.7,10.0,3.5,0.345,78.1,35.8,0.458,26.0,20.0,0.767,82.0,47.0,48.5,11.0,20.4,22.0,-3.0,94.9,39.7,7.2,1610612755.0,Philadelphia 76ers,15.3,35.0,0.427,2007.0
21,20.4,4.9,5.1,10.0,Philadelphia 76ers,28.9,11.6,3.7,0.317,81.1,37.3,0.46,26.1,18.4,0.706,82.0,42.0,48.2,13.0,19.8,20.8,0.4,96.6,41.9,8.7,1610612755.0,Philadelphia 76ers,14.3,40.0,0.488,2008.0
22,20.1,5.1,4.9,10.0,Philadelphia 76ers,28.5,13.1,4.2,0.318,79.7,36.5,0.459,27.0,20.1,0.745,82.0,41.0,48.2,12.7,20.1,21.8,0.1,97.4,41.2,8.0,1610612755.0,Philadelphia 76ers,14.1,41.0,0.5,2009.0
22,21.0,5.4,4.0,10.0,Philadelphia 76ers,29.5,16.8,5.8,0.343,81.8,37.6,0.46,22.0,16.7,0.756,82.0,55.0,48.3,11.5,20.5,18.7,-3.9,97.7,41.0,8.1,1610612755.0,Philadelphia 76ers,14.5,27.0,0.329,2010.0
22,22.7,4.3,4.6,10.0,Philadelphia 76ers,31.4,15.2,5.4,0.355,82.6,38.1,0.461,22.6,17.4,0.77,82.0,41.0,48.6,10.4,19.4,18.8,1.5,99.0,41.8,7.6,1610612755.0,Philadelphia 76ers,13.0,41.0,0.5,2011.0
22,22.0,5.2,4.8,10.0,Philadelphia 76ers,32.5,14.6,5.3,0.362,83.6,37.4,0.448,18.2,13.5,0.742,66.0,31.0,48.2,10.7,17.5,16.2,4.2,93.6,43.2,8.0,1610612755.0,Philadelphia 76ers,11.2,35.0,0.53,2012.0
22,22.8,4.7,4.8,10.0,Philadelphia 76ers,30.4,17.5,6.3,0.36,84.1,37.3,0.444,16.8,12.2,0.729,82.0,48.0,48.2,10.9,18.4,16.2,-3.3,93.2,41.3,7.4,1610612755.0,Philadelphia 76ers,13.0,34.0,0.415,2013.0
22,21.8,4.0,6.8,10.0,Philadelphia 76ers,31.2,22.5,7.0,0.312,87.2,37.9,0.435,23.4,16.6,0.71,82.0,63.0,48.4,11.6,22.5,20.6,-10.5,99.5,42.7,9.3,1610612755.0,Philadelphia 76ers,16.9,19.0,0.232,2014.0
22,20.5,5.9,5.5,10.0,Philadelphia 76ers,30.9,26.3,8.4,0.32,82.6,33.7,0.408,23.8,16.1,0.676,82.0,64.0,48.3,11.9,21.7,20.2,-9.0,92.0,42.9,9.6,1610612755.0,Philadelphia 76ers,17.7,18.0,0.22,2015.0
22,21.5,6.0,5.7,10.0,Philadelphia 76ers,31.8,27.5,9.3,0.339,84.0,36.2,0.431,22.6,15.7,0.694,82.0,72.0,48.3,9.5,21.7,19.2,-10.2,97.4,41.2,8.3,1610612755.0,Philadelphia 76ers,16.4,10.0,0.122,2016.0
20,25.2,3.9,4.5,10.0,Phoenix Suns,29.0,17.4,6.4,0.369,81.8,38.3,0.469,25.9,19.7,0.761,82.0,42.0,49.9,11.2,19.9,0.1,0.7,102.8,40.1,8.1,1610612756.0,Phoenix Suns,14.4,40.0,0.488,1997.0
20,25.9,5.2,3.9,10.0,Phoenix Suns,29.9,14.8,5.3,0.356,81.8,38.3,0.468,23.8,17.8,0.749,82.0,26.0,48.7,12.1,21.5,0.2,5.2,99.6,42.0,9.2,1610612756.0,Phoenix Suns,15.1,56.0,0.683,1998.0
20,25.0,4.0,4.1,10.0,Phoenix Suns,28.4,14.0,5.2,0.372,80.1,35.9,0.449,24.3,18.5,0.76,50.0,23.0,48.2,12.0,20.4,0.1,2.3,95.6,40.3,8.9,1610612756.0,Phoenix Suns,13.6,27.0,0.54,1999.0
20,25.6,5.3,5.2,10.0,Phoenix Suns,31.2,15.2,5.6,0.368,82.6,37.7,0.457,23.6,17.9,0.759,82.0,29.0,48.3,12.5,24.1,2.7,5.2,98.9,43.7,9.1,1610612756.0,Phoenix Suns,16.7,53.0,0.646,2000.0
20,23.2,5.2,5.1,10.0,Phoenix Suns,30.8,12.9,4.0,0.315,82.4,35.9,0.436,24.1,18.2,0.755,82.0,31.0,48.3,11.8,22.7,0.0,2.2,94.0,42.7,9.5,1610612756.0,Phoenix Suns,15.3,51.0,0.622,2001.0
21,22.4,4.9,5.8,10.0,Phoenix Suns,29.6,13.4,4.4,0.327,84.6,37.8,0.447,19.9,15.2,0.767,82.0,46.0,48.4,13.1,21.8,0.1,-0.7,95.1,42.7,8.1,1610612756.0,Phoenix Suns,14.7,36.0,0.439,2002.0
21,21.0,4.9,5.5,10.0,Phoenix Suns,29.8,14.0,4.8,0.343,82.6,36.6,0.443,23.5,17.4,0.742,82.0,38.0,48.3,12.8,22.0,0.1,1.1,95.5,42.5,8.1,1610612756.0,Phoenix Suns,14.7,44.0,0.537,2003.0
21,19.3,4.7,5.3,10.0,Phoenix Suns,29.3,14.7,5.1,0.345,81.4,36.1,0.443,22.7,17.0,0.746,82.0,53.0,48.1,11.3,22.7,0.0,-3.7,94.2,40.6,9.0,1610612756.0,Phoenix Suns,15.2,29.0,0.354,2004.0
22,23.5,5.5,4.2,10.0,Phoenix Suns,32.3,24.7,9.7,0.393,85.6,40.9,0.477,25.4,19.0,0.748,82.0,20.0,48.2,11.8,19.1,0.0,7.1,110.4,44.1,7.0,1610612756.0,Phoenix Suns,13.7,62.0,0.756,2005.0
22,26.6,5.0,3.4,10.0,Phoenix Suns,32.3,25.6,10.2,0.399,87.4,41.8,0.479,18.0,14.5,0.806,82.0,28.0,48.7,9.5,20.5,19.8,5.5,108.4,41.8,6.7,1610612756.0,Phoenix Suns,13.3,54.0,0.659,2006.0
22,25.9,4.8,3.7,10.0,Phoenix Suns,31.5,24.0,9.6,0.399,83.6,41.3,0.494,22.3,18.0,0.808,82.0,21.0,48.5,9.0,20.2,21.5,7.3,110.2,40.5,6.7,1610612756.0,Phoenix Suns,14.5,61.0,0.744,2007.0
22,26.7,6.3,3.8,10.0,Phoenix Suns,32.7,21.5,8.5,0.393,82.7,41.4,0.5,24.1,18.9,0.783,82.0,27.0,48.2,8.8,19.9,21.1,5.0,110.1,41.5,6.5,1610612756.0,Phoenix Suns,14.4,55.0,0.671,2008.0
23,23.2,5.1,4.5,10.0,Phoenix Suns,30.7,17.6,6.7,0.383,81.6,41.1,0.504,27.5,20.4,0.744,82.0,36.0,48.2,11.0,20.6,22.9,1.9,109.4,41.7,7.2,1610612756.0,Phoenix Suns,15.7,46.0,0.561,2009.0
23,23.3,5.1,4.5,10.0,Phoenix Suns,31.9,21.6,8.9,0.412,82.8,40.7,0.492,25.8,19.9,0.77,82.0,28.0,48.1,11.1,20.9,21.8,4.9,110.2,43.0,5.8,1610612756.0,Phoenix Suns,14.8,54.0,0.659,2010.0
23,23.7,4.4,4.3,10.0,Phoenix Suns,30.2,22.6,8.5,0.377,83.5,39.3,0.47,23.6,18.0,0.759,82.0,42.0,48.8,10.0,20.3,21.2,-0.9,105.0,40.2,6.6,1610612756.0,Phoenix Suns,14.3,40.0,0.488,2011.0
23,22.5,5.5,4.4,10.0,Phoenix Suns,30.8,19.6,6.7,0.343,82.5,37.8,0.458,21.2,16.0,0.757,66.0,33.0,48.0,10.9,18.7,19.6,-0.2,98.4,41.7,6.5,1610612756.0,Phoenix Suns,14.1,33.0,0.5,2012.0
23,22.6,5.3,5.1,10.0,Phoenix Suns,29.9,17.7,5.9,0.33,84.4,37.3,0.443,19.7,14.7,0.744,82.0,57.0,48.3,11.7,20.6,18.4,-6.5,95.2,41.6,8.0,1610612756.0,Phoenix Suns,15.6,25.0,0.305,2013.0
23,19.1,4.6,4.0,10.0,Phoenix Suns,31.7,25.1,9.3,0.372,83.5,38.7,0.463,24.4,18.5,0.758,82.0,34.0,48.2,11.3,21.9,21.3,2.6,105.2,43.0,8.4,1610612756.0,Phoenix Suns,15.3,48.0,0.585,2014.0
23,20.2,4.7,4.1,10.0,Phoenix Suns,32.2,25.0,8.5,0.341,85.8,38.8,0.452,21.5,16.4,0.76,82.0,43.0,48.5,10.9,21.3,20.3,-0.9,102.4,43.2,8.5,1610612756.0,Phoenix Suns,15.1,39.0,0.476,2015.0
23,20.7,3.8,5.5,10.0,Phoenix Suns,33.3,25.8,9.0,0.348,85.6,37.2,0.435,23.2,17.5,0.751,82.0,59.0,48.1,11.5,22.7,21.6,-6.7,100.9,44.8,7.7,1610612756.0,Phoenix Suns,17.2,23.0,0.28,2016.0
21,20.8,5.3,5.2,10.0,Portland Trail Blazers,30.4,17.1,6.1,0.358,78.8,36.6,0.464,27.6,19.7,0.713,82.0,33.0,50.1,12.9,21.5,0.2,4.2,99.0,43.3,7.8,1610612757.0,Portland Trail Blazers,16.5,49.0,0.598,1997.0
21,21.5,5.7,5.4,10.0,Portland Trail Blazers,30.8,12.8,4.0,0.309,78.0,35.2,0.451,27.1,20.0,0.737,82.0,36.0,48.4,13.2,22.7,0.2,1.4,94.3,44.0,7.1,1610612757.0,Portland Trail Blazers,16.9,46.0,0.561,1998.0
21,21.5,5.8,4.9,10.0,Portland Trail Blazers,31.4,13.5,4.9,0.364,79.1,34.9,0.442,27.0,20.0,0.743,50.0,15.0,48.7,12.9,22.5,0.2,6.4,94.8,44.3,8.2,1610612757.0,Portland Trail Blazers,15.4,35.0,0.7,1999.0
21,23.5,4.8,4.3,10.0,Portland Trail Blazers,31.2,13.8,5.0,0.361,78.4,36.8,0.47,24.7,18.8,0.76,82.0,23.0,48.2,11.8,22.7,1.7,6.4,97.5,43.0,7.7,1610612757.0,Portland Trail Blazers,15.2,59.0,0.72,2000.0
21,23.9,5.1,4.0,10.0,Portland Trail Blazers,30.3,12.9,4.5,0.349,78.3,36.6,0.468,23.2,17.6,0.762,82.0,32.0,48.2,11.7,21.3,0.0,4.2,95.4,42.0,8.2,1610612757.0,Portland Trail Blazers,15.3,50.0,0.61,2001.0
22,23.5,4.5,5.0,10.0,Portland Trail Blazers,29.8,16.1,5.7,0.354,81.4,36.6,0.45,23.2,17.7,0.763,82.0,33.0,48.4,13.2,19.7,0.1,3.0,96.6,43.0,8.6,1610612757.0,Portland Trail Blazers,14.3,49.0,0.598,2002.0
22,22.7,3.9,4.8,10.0,Portland Trail Blazers,29.0,14.0,4.6,0.33,79.2,36.4,0.46,23.7,17.7,0.745,82.0,32.0,48.4,12.1,19.9,0.1,2.6,95.2,41.1,8.8,1610612757.0,Portland Trail Blazers,15.2,50.0,0.61,2003.0
22,21.6,5.4,4.8,10.0,Portland Trail Blazers,29.0,13.4,4.6,0.346,78.9,35.3,0.448,21.1,15.4,0.731,82.0,41.0,48.7,12.7,19.0,0.0,-1.3,90.7,41.7,7.5,1610612757.0,Portland Trail Blazers,14.8,41.0,0.5,2004.0
23,21.0,6.6,5.0,10.0,Portland Trail Blazers,29.3,14.2,5.1,0.362,78.3,35.3,0.451,23.7,17.2,0.725,82.0,55.0,48.1,11.8,20.8,0.0,-4.0,92.9,41.1,7.1,1610612757.0,Portland Trail Blazers,16.0,27.0,0.329,2005.0
23,18.2,5.3,4.9,10.0,Portland Trail Blazers,26.9,12.7,4.4,0.349,76.4,34.0,0.445,23.7,16.3,0.689,82.0,61.0,48.1,10.8,22.3,20.8,-9.5,88.8,37.7,6.5,1610612757.0,Portland Trail Blazers,14.7,21.0,0.256,2006.0
23,18.5,4.6,4.6,10.0,Portland Trail Blazers,28.0,15.0,5.2,0.346,78.0,35.0,0.45,24.5,18.8,0.769,82.0,50.0,48.7,11.3,23.5,21.3,-4.3,94.1,39.3,6.8,1610612757.0,Portland Trail Blazers,15.1,32.0,0.39,2007.0
23,21.1,4.4,3.7,10.0,Portland Trail Blazers,29.7,17.4,6.6,0.377,79.8,35.8,0.448,22.5,17.2,0.767,82.0,41.0,48.5,11.0,20.0,20.2,-1.0,95.4,40.7,5.5,1610612757.0,Portland Trail Blazers,12.9,41.0,0.5,2008.0
24,20.3,4.9,3.9,10.0,Portland Trail Blazers,28.8,19.0,7.3,0.383,79.2,36.8,0.465,24.2,18.5,0.765,82.0,28.0,48.4,12.9,20.4,21.1,5.3,99.4,41.7,6.7,1610612757.0,Portland Trail Blazers,12.9,54.0,0.659,2009.0
24,20.4,4.3,4.1,10.0,Portland Trail Blazers,29.1,16.9,6.0,0.354,78.7,36.3,0.461,24.8,19.6,0.79,82.0,32.0,48.4,11.1,20.9,21.5,3.3,98.1,40.2,6.4,1610612757.0,Portland Trail Blazers,12.3,50.0,0.61,2010.0
24,21.2,4.4,4.1,10.0,Portland Trail Blazers,27.2,18.3,6.3,0.345,80.5,36.0,0.447,22.4,18.0,0.804,82.0,34.0,48.3,12.1,19.3,21.3,1.5,96.3,39.3,8.0,1610612757.0,Portland Trail Blazers,13.0,48.0,0.585,2011.0
24,20.4,4.9,4.8,10.0,Portland Trail Blazers,29.5,20.9,7.2,0.346,82.1,36.4,0.443,21.6,17.2,0.796,66.0,38.0,48.4,11.1,19.0,19.8,-0.6,97.2,40.7,8.0,1610612757.0,Portland Trail Blazers,14.2,28.0,0.424,2012.0
24,21.8,4.3,4.4,10.0,Portland Trail Blazers,30.2,23.2,8.2,0.353,81.9,36.7,0.448,20.5,15.9,0.776,82.0,49.0,48.4,10.7,18.5,18.7,-3.2,97.5,40.8,6.6,1610612757.0,Portland Trail Blazers,14.7,33.0,0.402,2013.0
24,23.2,4.7,3.7,10.0,Portland Trail Blazers,34.0,25.3,9.4,0.372,87.0,39.1,0.45,23.5,19.1,0.815,82.0,28.0,48.4,12.5,19.2,20.7,4.0,106.7,46.4,5.5,1610612757.0,Portland Trail Blazers,13.7,54.0,0.659,2014.0
24,21.9,4.5,3.6,10.0,Portland Trail Blazers,35.1,27.2,9.8,0.362,86.0,38.7,0.45,19.4,15.5,0.801,82.0,31.0,48.4,10.7,18.2,18.7,4.2,102.8,45.9,6.4,1610612757.0,Portland Trail Blazers,13.6,51.0,0.622,2015.0
24,21.3,4.6,5.2,10.0,Portland Trail Blazers,33.9,28.5,10.5,0.37,85.9,38.6,0.45,23.0,17.4,0.754,82.0,38.0,48.3,11.6,21.7,19.5,0.8,105.1,45.5,6.9,1610612757.0,Portland Trail Blazers,14.6,44.0,0.537,2016.0
22,21.9,4.4,5.2,10.0,Sacramento Kings,28.1,12.9,5.0,0.391,80.6,36.6,0.454,25.2,18.2,0.723,82.0,48.0,50.0,13.4,22.8,0.1,-3.4,96.4,41.5,7.2,1610612758.0,Sacramento Kings,16.2,34.0,0.415,1997.0
22,22.4,5.1,5.7,10.0,Sacramento Kings,28.1,9.8,3.5,0.351,81.5,36.1,0.442,25.6,17.6,0.687,82.0,55.0,48.1,13.3,22.1,0.0,-5.6,93.1,41.4,7.3,1610612758.0,Sacramento Kings,15.5,27.0,0.329,1998.0
22,22.6,4.6,4.4,10.0,Sacramento Kings,31.5,18.9,5.8,0.308,86.1,38.4,0.445,25.9,17.7,0.683,50.0,23.0,48.8,14.1,20.3,0.2,-0.4,100.2,45.6,8.9,1610612758.0,Sacramento Kings,16.8,27.0,0.54,1999.0
22,23.8,4.6,4.9,10.0,Sacramento Kings,32.1,20.2,6.5,0.322,88.9,40.0,0.45,24.6,18.5,0.754,82.0,38.0,48.3,12.9,21.1,2.6,2.9,105.0,45.0,9.6,1610612758.0,Sacramento Kings,16.2,44.0,0.537,2000.0
22,22.6,5.3,5.8,10.0,Sacramento Kings,33.0,16.5,5.8,0.354,85.0,38.2,0.449,25.3,19.5,0.771,82.0,27.0,49.0,12.0,19.5,0.0,5.8,101.7,45.0,9.7,1610612758.0,Sacramento Kings,14.9,55.0,0.671,2001.0
23,23.9,4.6,4.7,10.0,Sacramento Kings,33.0,14.1,5.2,0.367,85.4,39.8,0.467,26.3,19.7,0.751,82.0,21.0,48.2,12.4,19.0,0.1,7.6,104.6,45.3,9.0,1610612758.0,Sacramento Kings,13.8,61.0,0.744,2002.0
23,24.8,5.6,4.3,10.0,Sacramento Kings,33.5,15.7,6.0,0.381,85.2,39.5,0.464,22.3,16.7,0.746,82.0,23.0,48.4,11.0,20.3,0.0,6.5,101.7,44.5,9.0,1610612758.0,Sacramento Kings,14.5,59.0,0.72,2003.0
23,26.2,4.0,5.0,10.0,Sacramento Kings,30.4,18.3,7.3,0.401,81.8,37.8,0.462,24.9,19.8,0.795,82.0,27.0,48.2,10.8,19.3,0.0,5.0,102.8,41.2,8.7,1610612758.0,Sacramento Kings,13.9,55.0,0.671,2004.0
24,24.5,3.9,4.5,10.0,Sacramento Kings,29.9,17.0,6.4,0.374,85.1,39.1,0.459,24.4,19.2,0.787,82.0,32.0,48.4,12.5,20.5,0.0,2.2,103.7,42.4,8.2,1610612758.0,Sacramento Kings,13.1,50.0,0.61,2005.0
24,22.3,3.6,4.9,10.0,Sacramento Kings,30.2,17.2,6.0,0.351,79.3,36.0,0.454,26.5,20.8,0.784,82.0,38.0,48.4,10.4,20.4,22.8,1.5,98.9,40.5,7.4,1610612758.0,Sacramento Kings,14.6,44.0,0.537,2006.0
